OTU	C11_WGSerr_r1.sorted.bam	C11_WGSerr_r0.sorted.bam	C13_WGSerr_r1.sorted.bam	C1_WGSerr_r1.sorted.bam	C2_WGSerr_r0.sorted.bam	C9_WGSerr_r2.sorted.bam	C14_WGSerr_r1.sorted.bam	C11_WGSerr_r2.sorted.bam	C20_WGSerr_r0.sorted.bam	C6_WGSerr_r2.sorted.bam	C12_WGSerr_r2.sorted.bam	C19_WGSerr_r2.sorted.bam	C17_WGSerr_r0.sorted.bam	C15_WGSerr_r0.sorted.bam	C12_WGSerr_r0.sorted.bam	C12_WGSerr_r1.sorted.bam	C7_WGSerr_r1.sorted.bam	C3_WGSerr_r2.sorted.bam	C9_WGSerr_r0.sorted.bam	C10_WGSerr_r0.sorted.bam	C13_WGSerr_r0.sorted.bam	C17_WGSerr_r1.sorted.bam	C20_WGSerr_r1.sorted.bam	C1_WGSerr_r2.sorted.bam	C10_WGSerr_r2.sorted.bam	C5_WGSerr_r0.sorted.bam	C19_WGSerr_r1.sorted.bam	C2_WGSerr_r2.sorted.bam	C16_WGSerr_r2.sorted.bam	C8_WGSerr_r0.sorted.bam	C14_WGSerr_r0.sorted.bam	C19_WGSerr_r0.sorted.bam	C3_WGSerr_r0.sorted.bam	C13_WGSerr_r2.sorted.bam	C15_WGSerr_r1.sorted.bam	C14_WGSerr_r2.sorted.bam	C7_WGSerr_r0.sorted.bam	C9_WGSerr_r1.sorted.bam	C8_WGSerr_r1.sorted.bam	C5_WGSerr_r2.sorted.bam	C4_WGSerr_r1.sorted.bam	C17_WGSerr_r2.sorted.bam	C18_WGSerr_r1.sorted.bam	C4_WGSerr_r2.sorted.bam	C6_WGSerr_r0.sorted.bam	C3_WGSerr_r1.sorted.bam	C16_WGSerr_r0.sorted.bam	C10_WGSerr_r1.sorted.bam	C4_WGSerr_r0.sorted.bam	C16_WGSerr_r1.sorted.bam	C20_WGSerr_r2.sorted.bam	C15_WGSerr_r2.sorted.bam	C1_WGSerr_r0.sorted.bam	C8_WGSerr_r2.sorted.bam	C18_WGSerr_r2.sorted.bam	C7_WGSerr_r2.sorted.bam	C6_WGSerr_r1.sorted.bam	C2_WGSerr_r1.sorted.bam	C18_WGSerr_r0.sorted.bam	C5_WGSerr_r1.sorted.bam
GCF_000492655.1_Esch_coli_BWH_32_V1_genomic.fna	0	0	0.000213	0.000431	0	0.002081	0.000591	0.001057	0	0	0.001195	0	0	0.001821	0.00033	0.000985	0	0	0.000576	0	0	0.001009	0.000974	0	0.001949	0	0	4e-05	0	0.001825	0	3.3e-05	0.000539	0	0.001544	0	0	0.001726	0.000629	0	0	0	0.00215	0	0	0	0	0.000691	0	0	0.002513	0.000628	0.000406	0.000152	0	0	0	0	0.000617	0.001897
GCF_000500895.1_GSK202B_genomic.fna	0	0	0	0	0	0.000121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000503455.1_Ecoli435_genomic.fna	0.001909	0	0.000786	0.001064	0.001193	0.001545	0	0	0	0.000839	0.002315	0	9.2e-05	0	1.5e-05	0.001756	0.000786	0.000537	0.001831	0.000123	0	0	0.001313	0.000594	0.001033	3e-04	0.001662	0.002861	0	0	0	0	0.000581	0.000284	0.000159	0.000917	0	0.000582	0.00181	0.002361	0	0	0.002193	0	0.000509	0	0.001804	0.002658	0	0.001208	0	0.000302	0.002514	0	0	0.001355	0	0.002002	0	0
GCF_000503615.1_Ecoli87A_genomic.fna	0.000318	0.000397	0.002956	0	0.00171	3.5e-05	0.000668	0.000819	0	0.002946	0.001256	0	0.003151	0.000791	0.003858	0.003503	0.002017	0.001808	0.0021	0.000731	0	0.000448	0.002117	0.002301	0	0.00368	0.000204	0.001986	0.001659	0.000733	0.001848	0.003417	0.001192	0.001993	0.00093	0.002753	0	0.000754	0.00084	0.00201	0	0	0.001975	8.6e-05	0.004995	0.000831	0.001302	9.9e-05	0	0.001566	0.001528	0	0.001574	0.003034	0.000244	0.000164	0.001615	0.002879	0.002426	0.000738
GCF_000503655.1_Ecoli1047_genomic.fna	0	0	0	0	0	0.000156	0.001603	0	0	0.000752	0.000759	9e-05	0	0	0.001628	0.000717	0.000232	6.4e-05	0	0.001059	0	7e-04	0.000182	0	0	0.000885	0	0.00106	0.000795	0.000822	0.000845	0.001137	0	2.8e-05	0.001197	0.000696	0	0.000773	0	0.002459	0	0.000117	0.000234	0	0	0.001478	0.001711	0	0	0.000507	0	0	0.00143	0	0.000538	0	0.002143	0	0.002517	0.000533
GCF_000506485.1_WGS_Escherichia_coli_EC9_genomic.fna	0	0	0	0	0.000183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1e-04	0	0	0	0	0.00026	0	0	0	0	0	0	0	0	0.000381	0	0	0	0	0	0	0	0	0	0	0	0	7.7e-05	0.00025	0	0	0	0	0	0	0
GCF_000511445.1_EcoliFAH2_genomic.fna	0	0	0	0	0	0	0.000134	0	0.000536	0	0	0	0	0	0	0	0	0	0	0.003519	0	0	0.004403	0	0.000832	0	0	0	0	0	0	0	0.001727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002303	2.2e-05	0	0	0	0	0	0	0	0
GCF_000511525.1_EcoliFBP1_genomic.fna	0	0	0.003789	0	0	0.002188	0	0	0	0.004579	0.001522	0	0	0	0	0	7e-06	0	0	0	0	0	0	0	0	0	0.000128	0.002371	0	0	0	0	0	0	0	0	0	0.002059	0	0	0	0	0	8e-06	0.00258	0	0	0	0	0	0	0	0	0	0	0.001198	0.008908	0	0	0
GCF_000599665.1_ASM59966v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000717	0	0	0	0
GCF_000601195.1_ASM60119v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000614465.1_Ec99-3124_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000617045.1_Ec04-3023_genomic.fna	0.003922	7e-04	0	0.002033	0.000935	0	0	0.000769	0.000809	0	0.006488	0.010154	0	0	0.002336	0	0	0.000673	0	0.000408	0	0	0	0.003977	0	0	0.005611	0.000286	0.003011	0.001032	0	0	0.0021	0	0	0	0.007505	0	0	0	0.007803	0	0	0.009574	0	0	0	0.003662	0.002729	0.001019	0	0.002245	0.003076	0.002103	0	0.011156	0	0.004362	0	0
GCF_000617165.1_Ec02-3404_genomic.fna	0.001792	0	0.000659	0	0	0.004167	0.000736	0.003354	0.003237	0.000887	0.003182	0.001946	0.004553	0.00138	0.000593	0.003314	0.001188	0.001158	0.004495	0.00057	0	0.002565	0	0	0.000139	0.001938	0.003975	0.002145	0.003302	0.000408	0.0018	0.008	0.002727	0.00032	0	0.001647	0.004228	0.003004	0	0.00034	0.001633	0.00401	0	0	0	0	0.004052	0	0	0	0.001085	0.002316	0.001441	0.001504	0	0.001073	0.004002	0.001441	0.00131	0
GCF_000617365.1_Ec06-3501_genomic.fna	0	0	0	0	0	0	0	0	0	0.000666	0	0	0.001342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002016	0.002154	0	0	0	0.001389	0	0	0	0	0.000474	0	0	0	0	0
GCF_000617585.1_Ec2010C-4874_genomic.fna	0	0	0.00117	0	0	6.7e-05	0	0	0	0	0	0.00197	0	0.000198	0	0	0	0	6.9e-05	0	0.000925	0.000651	0	0	0.003873	0	8.1e-05	0	0	0	0	2.8e-05	0	0	0	0	0	0	0.002757	0	0	0	0	0	0	0.000263	0	5.8e-05	0	0	0	0.000801	0	0	0	0	0	0	0	0
GCF_000618705.1_EcK5198_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000619245.1_Ec2009C-3299_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000466	0	0	0	0	0	0	0.000727	0	0	0	0	0	0	0	0.002913	0.001182	0.000982	0	0	0	0	0	0	0	0	0	0	0.000166	0	0	0	0.000106	0	0	0	0	0	0	0	0	0	0
GCF_000619725.1_Ec2009C-3227_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000627075.1_ASM62707v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000647455.1_02-04446_clc_bio_denovo_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000647475.1_I-151_clc_bio_denovo_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000647795.1_ASM64779v2_genomic.fna	0	0	0	0	2.9e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.000124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000687125.1_ASM68712v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000690945.1_S7438_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000692735.1_Esch_coli_CHS_77_V1_genomic.fna	0	0	0	0	0	0	0.000998	0	0	0	0.000736	0	0	0	0	0	0	0	0	0.000858	0.000179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003875	0.000592	0	0.00234	0	0	0	0.001008	0.004584	0	0	0	0	0	0	0	0	0.004536	0	0
GCF_000692835.1_Esch_coli_UCI_57_V1_genomic.fna	0.001554	0	0	0	0	0	0.000708	0	0	0	0	0	0	0.000847	0	0	0	0	0	0	0	0.002325	0.002666	0	0	0	0	0	0.001281	0	0	0	0	0	0	0	0	0	0	0	0.000146	0	0.000782	0	0	0	0	0.000582	0.000716	0	0.001144	0	0	4e-05	0	0.000157	0	0	0	0
GCF_000695175.1_EcoliMI10-01v1_genomic.fna	0.11817	0.120335	0.116966	0.119197	0.055865	0.063556	0.108346	0.11931	0.178262	0.051789	0.111347	0.06855	0.123881	0.127951	0.112867	0.114429	0.060975	0.125202	0.063706	0.191164	0.11704	0.123599	0.177006	0.120863	0.189748	0.115845	0.065961	0.055738	0.115906	0.176747	0.114734	0.066476	0.125587	0.116975	0.129371	0.112656	0.060474	0.060939	0.176309	0.111787	0.357021	0.123082	0.056344	0.356312	0.056993	0.126191	0.1142	0.193568	0.355033	0.115526	0.178026	0.124517	0.122746	0.177282	0.05538	0.060905	0.053897	0.057147	0.055605	0.115566
GCF_000700365.1_ASM70036v1_genomic.fna	0.000466	0	0	6.6e-05	0	0	0.000286	0.000784	0.002632	0	0.002083	0.000716	0.000712	0.001778	4.3e-05	0.000387	0.000641	0	0	0	0.000464	0	0.001185	0	0	0.001997	0	0.00039	0.000787	0.00039	0	0	0.000594	0.001735	0.000724	0.001461	0	0	0	0	0.000368	0.001354	0.000274	0.000901	0	0.000129	0.000406	0	0.001542	0	0.002416	0.000409	0	0	0	0	0.000717	0	0	0.000499
GCF_000700485.1_ASM70048v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000701105.1_ASM70110v1_genomic.fna	1e-04	0	0	0	0.005405	0.002045	0.003519	0.000157	0	0.001549	0	0.005896	0	0	0.000861	0.001423	0.001772	0	0.002546	0	0.000572	0	0	0	0	0	0.005033	0	0	0.004684	0.003072	0.004867	0	0.002084	0	0.002736	0	0.006133	0.002853	0.005341	0	0.001365	0.004809	0	0.004093	0.003417	0	0	0	0.003083	0	0.003075	0.000892	0.003442	0.004744	0	0.006989	0.003416	0.003353	0.005059
GCF_000703345.1_Ec2011C-3317_genomic.fna	0	0	0	0	0	0	0.002019	0	0	0	0.002631	0.003124	0	0	0	0	0	0	0	0	0.000305	0	0.00267	0	0	0	0.000879	0	0	0.000263	0.000466	0.000702	0	0	0	0	0	0	0	0	0.003296	0	0	0.005166	0	0.001364	0	0	0.004423	0	0.000119	0.002598	0	0	0	0	0.000624	0	0	0.003163
GCF_000703385.1_ASM70338v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000703505.1_ASM70350v1_genomic.fna	0	0.0052	0	0.002744	0.000529	0.002852	0.009449	0	0.000894	0.001521	0	0.005288	0	0.002885	0.005314	0.002734	0.001286	0.001998	0.00314	0	0	0	0.00092	0.000121	0	0.002466	0.002963	0.002504	0.001475	0.00041	0.007375	0.003816	0	0	0.000235	0.005397	0	0	0.001849	0.007118	0	0.001232	0.002189	0	0.001678	0	0.00153	0.000605	0	0.006436	0.00118	0.003879	0.002259	0.001174	0	0.001692	0.000231	0.003903	0.000815	0.004165
GCF_000703525.1_ASM70352v1_genomic.fna	0	0	0.003351	0.002108	0.00166	0.002476	0	0.00067	0.000296	0.003021	0.001838	0	0	0	0	0	0.003726	0.001523	0.003824	0	0	0	0	0.000554	0.001973	0	0	0.001373	0.002971	0	0	0	0.000839	0.001951	0	0	0	0.001981	0	0	0	0.00115	0	0	0	0	0	0	0	0	0.000461	0	0.001033	0.001345	0	0	0.000824	0.001788	0	0
GCF_000703585.1_ASM70358v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000703625.1_ASM70362v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000703725.1_ASM70372v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000703785.1_ASM70378v1_genomic.fna	0	0.000234	0	0.001624	5e-06	0	0	0	0	3.4e-05	0	0	0	0	0	0	0	0	0	0.000299	0	0	0	0	0	0	0	0	0	0.001332	0	0	0	0	0	0	0	0	0	0	0.003288	0	0	0.007049	0	0.001108	0	0	0.00626	0	0	0	0.004247	0.004181	0	0	0	0	0	0.000136
GCF_000703805.1_ASM70380v1_genomic.fna	0	0.004371	0.002285	0.005367	0.001672	0.00193	0	0	0	0.004043	0.00345	0	0	0.001109	0	0	0.000539	0	0.009597	0	0.001857	0	0	0.001636	0.000514	0.008058	0	0.002445	0	0.006734	0	0.002898	0.00156	0	0.000787	0	0.002853	0.005739	0.000299	0.001331	0	0.000429	2e-04	0.000133	0.004999	0	0.001546	0	0	0.000727	0.001031	0.002578	0.004677	0.003828	0.001544	0	0.005514	4.4e-05	0.00233	0.005927
GCF_000704005.1_ASM70400v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000704045.1_ASM70404v1_genomic.fna	0.002357	0	0	0	0.000773	0.000534	0	0	0.002947	0	0	0	0	0	0.000589	0	0.003219	0.001591	0	0	0	0	0	0	0	0	0.000923	0	3.3e-05	0	0	0	0.00085	0	0	0	0.001219	0	0	0	0	0	0	0.002563	0	0.000836	0	0.001297	0	0.002751	0	0	0.00187	0	0	0.000142	0	0	0	0
GCF_000704385.1_ASM70438v1_genomic.fna	0	0.002284	0	0	0	0	0	0	0	0.000263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000239	0	0.001113	0	0	0	0	4.4e-05	0	0	0	0	0	0	0	0	0	0	0	0.001002	0	0	0	0	0.000943	0	0	0	0	0.000244	0
GCF_000704805.1_ASM70480v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000704845.1_ASM70484v1_genomic.fna	0	0	2e-06	0	5.6e-05	0	0	0	0	0.000104	0	0	0	0	0.000378	0	0	0	0	0	5e-04	0	0	0	0	0	0	0.000673	0.000788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000523	0	0	0	0	0	0.000338	0.001568	0	0	1.4e-05	0	0.002455
GCF_000704945.1_ASM70494v1_genomic.fna	0.000135	0	0.001531	0.002286	0	0.00318	0	0	0	0	0	0.000393	5.8e-05	0.00226	0.001001	0	0.000666	0.000113	0.00373	0.001068	0.001982	0.000573	0.000112	0.001964	0	2.2e-05	0.00355	0.004119	0.003609	0.004184	0.000127	0.000695	0	0.000941	0	0	0	0.002717	0.003778	0.001172	0	0	0	0	0.001882	0	0	0	0	0	0	0	0.003082	0.004389	0.000476	0	0.000541	0	0.001547	0.001491
GCF_000708145.1_E_coli_EC1.contigs_genomic.fna	0.007756	0.006298	0.008149	0.01034	0.011465	0.012704	0.013299	0.008573	0.015171	0.01535	0.015874	0.00953	0.00668	0.009155	0.010364	0.0179	0.005038	0.008822	0.011436	0.012086	0.013093	0.009172	0.017927	0.008089	0.009092	0.014443	0.009744	0.011675	0.006463	0.00693	0.008818	0.007711	0.014001	0.011262	0.014937	0.010184	0.004567	0.018578	0.007786	0.007412	0.005309	0.00734	0.01909	0.007439	0.014749	0.009613	0.006343	0.013008	0.005128	0.008173	0.015886	0.009814	0.009668	0.007338	0.015176	0.00514	0.013999	0.01116	0.016494	0.013889
GCF_000713095.1_ASM71309v1_genomic.fna	0.005109	0.013675	0.004715	0.009588	0	0.003062	0	0.001548	0	0	0	0	0	0	0	0	0.00786	0	0.005928	0.011388	0.002242	0	0	0.009663	0.00767	0	0	0	0	0.000697	0	0	0	0.006073	0	0	0.013157	0.009464	0	0	0.025978	0	0	0.021437	0	0.001277	0	0.007417	0.023919	0	0	0	0.012642	0	0	0.009484	0	0	0	0
GCF_000713395.1_ASM71339v1_genomic.fna	0.002729	0	0	0.004252	0	0	0	0	0.00114	0.000816	0.001262	0	0	0.002025	0.002552	0.003161	0.000305	0	0	0	0	0	0	0.001639	0.000575	0.006822	0	0.005203	0.003759	0	0.002107	0.001657	0.000448	0	0	0.007027	0	0	0	0.005218	0	2.3e-05	0	0	0	0	0.00021	0	0	0.001483	0	0	0	0	0.0017	0.001601	0.000216	0.000999	0.002165	0.003328
GCF_000713415.1_ASM71341v1_genomic.fna	0	0	0	0	0.000252	0.002745	0	0	0.002728	0.003435	0.000314	0.001334	0	0	0.001427	0	0	0	0	0	0.00047	0	0	0	0	0	0	0	0.000735	0	0	0	0	0.002367	0	0	0	0.005518	0	0	0	0	0	0	0.006549	0	0	0	0	0.001314	0	0	0.003266	0	0	0	0.000621	0	0	0
GCF_000713425.1_ASM71342v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000714975.1_JA65_HGAP2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000725265.1_ASM72526v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000668	0	0	0	0	0.000854	0
GCF_000731355.1_V1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000736735.1_ASM73673v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0.000976	0	0	0	0.000277	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1e-05	0	0.00066	0	0	0	0	0	0	0.000853	0	0	0	0	0	0	0	0	0	0	0.00019	0	0	0	0.002085	0	0	0	0	0	0
GCF_000752255.1_FHI60_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000752855.1_FHI19_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000753115.1_FHI45_genomic.fna	0	0.000575	0	0	0	0	0	0	0	0	0	0	0.000696	0	0	0	0.001257	0	0	0	0	0	0	0	0	0	0.003786	0	0	0	0	0.00388	0	8.8e-05	0.000639	0	0	0	0	0	0.000348	0	0.002641	0	0	0.002488	0	0.002679	0.002051	0	0.000957	0	0	0	0.000156	0	0	0	9.1e-05	0
GCF_000753535.1_FHI54_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000754865.1_ASM75486v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000776045.1_ASM77604v1_genomic.fna	0	0	0.003289	0	0	0.000463	0	0	0	0	0	0	0	0	0	0	0.002646	0	0.000132	0	0.005208	0	0	0.005007	0.003673	0	0	0	0	0	0	0	0	0.004583	0	0	0.001159	0.004408	0	0	0	0	0	0	0.001006	0	0	0.003559	0.000241	0	0	0	0.008545	0	0	0.006156	0	0	0	0
GCF_000776065.1_ASM77606v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000148	0	0	0	0	0	0	0	0.001417	0.001076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000657	0	0	0	0
GCF_000776435.1_ASM77643v1_genomic.fna	0	0.000925	0.002182	0	0	0	0	0	0.002349	0	0.000108	0	0	0	0	0	0	0.003696	0	0.00175	0	0	0.000144	0	0	0.000343	0	0.000212	0	0.001668	0	0	0	0	0	0.0012	0	0	0	0	0.001327	0	0	0	0.003093	0.000843	0	0.001415	0	0	0.000725	0	0	0	0.000492	0	0.002442	0.000416	0	0
GCF_000776815.1_ASM77681v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000776915.1_ASM77691v1_genomic.fna	0	0	0	0	0	0	0	0	0	0.000682	0	0	0	0	0	0.000838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000777065.1_ASM77706v1_genomic.fna	0	0	0	0	0.00147	0	0	0	0	0.001143	0	0	0	0	0	0	0	0	3.5e-05	0	0	0	0	0.000247	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001676	0	0	0	4.2e-05	0	0	0	0	0.00259	0	0	0	0	0	0.000403	0	0	0	0	0	0	0
GCF_000777095.1_ASM77709v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000137	0	0	0.000733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000777195.1_ASM77719v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000777265.1_ASM77726v1_genomic.fna	0	0	0	0.001161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000777285.1_ASM77728v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000777325.1_ASM77732v1_genomic.fna	0	0	0	0	0	0.000634	0	0	0	0	0	0.003606	0.000695	0.001132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00086	0	0.006113	0.001184	0	0	0	0	0	0	0	4e-05	0	0	0	0	0	0	0	0	0.000161	0	0.00164	0	0.002397	0	0	0	0.001444	0	0
