OTU	C11_WGSerr_r1.sorted.bam	C11_WGSerr_r0.sorted.bam	C13_WGSerr_r1.sorted.bam	C1_WGSerr_r1.sorted.bam	C2_WGSerr_r0.sorted.bam	C9_WGSerr_r2.sorted.bam	C14_WGSerr_r1.sorted.bam	C11_WGSerr_r2.sorted.bam	C20_WGSerr_r0.sorted.bam	C6_WGSerr_r2.sorted.bam	C12_WGSerr_r2.sorted.bam	C19_WGSerr_r2.sorted.bam	C17_WGSerr_r0.sorted.bam	C15_WGSerr_r0.sorted.bam	C12_WGSerr_r0.sorted.bam	C12_WGSerr_r1.sorted.bam	C7_WGSerr_r1.sorted.bam	C3_WGSerr_r2.sorted.bam	C9_WGSerr_r0.sorted.bam	C10_WGSerr_r0.sorted.bam	C13_WGSerr_r0.sorted.bam	C17_WGSerr_r1.sorted.bam	C20_WGSerr_r1.sorted.bam	C1_WGSerr_r2.sorted.bam	C10_WGSerr_r2.sorted.bam	C5_WGSerr_r0.sorted.bam	C19_WGSerr_r1.sorted.bam	C2_WGSerr_r2.sorted.bam	C16_WGSerr_r2.sorted.bam	C8_WGSerr_r0.sorted.bam	C14_WGSerr_r0.sorted.bam	C19_WGSerr_r0.sorted.bam	C3_WGSerr_r0.sorted.bam	C13_WGSerr_r2.sorted.bam	C15_WGSerr_r1.sorted.bam	C14_WGSerr_r2.sorted.bam	C7_WGSerr_r0.sorted.bam	C9_WGSerr_r1.sorted.bam	C8_WGSerr_r1.sorted.bam	C5_WGSerr_r2.sorted.bam	C4_WGSerr_r1.sorted.bam	C17_WGSerr_r2.sorted.bam	C18_WGSerr_r1.sorted.bam	C4_WGSerr_r2.sorted.bam	C6_WGSerr_r0.sorted.bam	C3_WGSerr_r1.sorted.bam	C16_WGSerr_r0.sorted.bam	C10_WGSerr_r1.sorted.bam	C4_WGSerr_r0.sorted.bam	C16_WGSerr_r1.sorted.bam	C20_WGSerr_r2.sorted.bam	C15_WGSerr_r2.sorted.bam	C1_WGSerr_r0.sorted.bam	C8_WGSerr_r2.sorted.bam	C18_WGSerr_r2.sorted.bam	C7_WGSerr_r2.sorted.bam	C6_WGSerr_r1.sorted.bam	C2_WGSerr_r1.sorted.bam	C18_WGSerr_r0.sorted.bam	C5_WGSerr_r1.sorted.bam
GCF_000619245.1_Ec2009C-3299_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000619725.1_Ec2009C-3227_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000627075.1_ASM62707v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000647455.1_02-04446_clc_bio_denovo_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000647475.1_I-151_clc_bio_denovo_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000647795.1_ASM64779v2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000209	0	0	0	0	0	0	0	0	0	0	0	0	8.2e-05	0	0	0	0.000429	0	0	0.000656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000687125.1_ASM68712v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000690945.1_S7438_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000692735.1_Esch_coli_CHS_77_V1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00044	0	0	1.3e-05	0	0	0	0.000102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000692835.1_Esch_coli_UCI_57_V1_genomic.fna	0	0	0.000506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000695175.1_EcoliMI10-01v1_genomic.fna	0.150458	0.150065	0.503297	0.225544	0.162961	0.164888	0.363911	0.147545	0.238094	0.443033	0.107074	0.040041	0.167223	0.425554	0.10869	0.106139	0.475809	0.160386	0.167985	0.392002	0.50462	0.167288	0.239326	0.227965	0.392254	0.326519	0.041349	0.166501	0.380938	0.115041	0.36197	0.037526	0.160335	0.505042	0.430316	0.363788	0.478348	0.164996	0.115054	0.328805	0.45162	0.168293	0.158855	0.452249	0.441907	0.162159	0.380708	0.391666	0.449406	0.380408	0.236561	0.427739	0.226252	0.113952	0.159858	0.477254	0.443797	0.164447	0.159611	0.329786
GCF_000700365.1_ASM70036v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000700485.1_ASM70048v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000701105.1_ASM70110v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000703345.1_Ec2011C-3317_genomic.fna	0	0	0.003265	0.001121	0	0	0	0	0	0.002007	0	0	0	0.000157	0	0	0	0	0	0	0.000865	0	0	0	0	0	0	0	0	0	0	0	0	0.001786	0.001227	0	8.5e-05	0	3.4e-05	0	0.003126	0	0	0	0	0	0	0	0.000665	0	0	0	0	0	0	0.001454	0.003016	0	0.000227	0
GCF_000703385.1_ASM70338v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000703505.1_ASM70350v1_genomic.fna	0.015336	0.019446	0.004012	0	0.003392	0.004837	0.003836	0.013743	0	0	0.006709	0.020352	0.001798	0	0.009709	0.005988	0.002461	0.00571	0.003428	0	0.001423	0.001507	0	0.000175	0	0.000672	0.025386	0.003947	0.000835	0.003211	0.008449	0.021497	0.005919	0.001068	0	0.006221	0.003114	0	0.00276	0.001538	0.001261	0.003547	0.005636	0.004534	0.002192	0.007418	0.000169	0	0.003762	0	0	0	0	0.000584	0.004062	0.002373	0	0.003309	0.006424	0.001719
GCF_000703525.1_ASM70352v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000703585.1_ASM70358v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000703625.1_ASM70362v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000703725.1_ASM70372v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000703785.1_ASM70378v1_genomic.fna	0	0	0	0	0	0	0	0	0	0.001225	0	0	0	0	0	0	0	0	0	0	0	0.001172	0.002161	0	0	0	0	0	0	1e-06	0	0	0	0.000466	0.00104	0.000204	0.000235	0	0	0	0.005527	0	0	0	0	0	0	0.001177	0	0	0.003107	0	0	0.000954	0	0	0.00534	0	0	0
GCF_000703805.1_ASM70380v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000704005.1_ASM70400v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000704045.1_ASM70404v1_genomic.fna	0	0	0	0.004747	0.007128	0.002647	0	0	0.004467	0.00282	0.001259	0	0.005547	0.00174	0.007442	0.002153	0	4.6e-05	0.005863	0.002934	0	0.002078	0.004896	0.00013	0.00192	0.000321	0	0.002572	0	0.001941	0	0	0	0	0	0.000656	0	0.005568	0.0034	0.000162	0	0.004549	0.001117	0	0.002339	0.003595	0	0.003503	0	0.000649	0.006344	0.001135	0.003669	0.008484	0.001363	0	0	0	0.001013	0.000819
GCF_000704385.1_ASM70438v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000704805.1_ASM70480v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000704845.1_ASM70484v1_genomic.fna	0	0	0	0	0	0.00069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001382	0	0	0	0	0	0	0	0	0	0
GCF_000704945.1_ASM70494v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000708145.1_E_coli_EC1.contigs_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000713095.1_ASM71309v1_genomic.fna	0	0	0	0.010494	0	0	0	0	0.027322	0.00907	0	0	0.001197	0.013964	0	0	0	0	0	0.016961	0	0	0.032496	0.012725	0.009142	0	0	0	0.003227	0.014797	0	0	0	0	0.016925	0	0	0	0.015312	0.002563	0	0.006461	0	0	0.00206	0	0.000516	0.018663	0	0	0.03195	0.01016	0.010362	0.01498	0	0	0.011855	0	0	0
GCF_000713395.1_ASM71339v1_genomic.fna	0.006688	0.002407	0.001307	0.001309	0	0.00164	0	0.006475	0	0	0.007675	0.014	0.003423	0	0.004339	0.002267	0.000485	0.004027	0	0	1.3e-05	0	0	0	0	4.3e-05	0.019061	0	0	0.003967	0.000647	0.017028	0.000928	1.8e-05	0.001661	0.004521	0	0	0.004901	0	0	0.000762	0.003736	0	0.000182	0.003778	1.7e-05	0	0	0.000656	0	0	0	0.002899	0.002981	0.002464	0	0	0.002313	0
GCF_000713415.1_ASM71341v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000713425.1_ASM71342v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000714975.1_JA65_HGAP2_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000725265.1_ASM72526v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000731355.1_V1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000736735.1_ASM73673v1_genomic.fna	0	0	0.000699	8.3e-05	0	0	0	0.001319	0	0	0	0.000448	0.00217	0	0.000161	0	0	0	0	0	0.001274	0	0	0	0	0.002076	0	0	0.000615	0	0	0.000384	0.000352	0.000322	0	0.000573	0	0	0	0	0.000303	0	0.00051	0.000272	0	0	0	0	0	0.000428	0	3.9e-05	0	0	0.000593	0	0	0	0.000291	0
GCF_000752255.1_FHI60_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000752855.1_FHI19_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000753115.1_FHI45_genomic.fna	0	0	0	0.003445	0	0	0	0	0	0	0	0	0	0.000966	0	0	0	0	0.000856	0.00064	0	0	0	0.000888	0	0.001324	0	0	0	0	0	0	0	0	0	1.3e-05	0	0.00013	0.000447	0	0	0	0	0	1.7e-05	0	0	0	0.000429	0	0	0	0.002118	0	0	0	0.001396	0	0	0
GCF_000753535.1_FHI54_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.8e-05	0	0	0	0	0	0	0	0	0	0	0.000131	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000754865.1_ASM75486v1_genomic.fna	0	0	0	0	0	0.002561	0	0	3.6e-05	0	0	0	1.6e-05	0.000927	0	0	0.001526	0	0	0	0	0	0.000911	0.003114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003754	0	0	0	0	0	0	0	0
GCF_000776045.1_ASM77604v1_genomic.fna	0	0	0	0.003865	0	0	0	0	0.021965	0	0	0	0	0.001077	0	0	0	0	0	0.004025	0	0	0.022129	0.005514	0.004717	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002067	0	0	0	0	0	0	0	0	4.3e-05	0	0	0.025265	0.000133	0	0.002431	0	0	0	0	0	0
GCF_000776065.1_ASM77606v1_genomic.fna	0	0	0	0.001958	0	9.8e-05	0	0	0	0	0.000137	0	0	0	0	0	0.000496	0	0.00064	0	0	0	0	0.001372	0	0	0	0.000173	0	0	0	0	0	0	0.000285	0	0.000804	0	0	0.000766	0	0.000271	0.000418	0	0	0	0	0	0	2e-06	0.000506	0	0	0	0	0	0	0	0	0
GCF_000776435.1_ASM77643v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000776815.1_ASM77681v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000776915.1_ASM77691v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.7e-05	0	0	0	0	0	0	0	0	0	0	0
GCF_000777065.1_ASM77706v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001644	0	0	0	0	0	0	0	0	0.000463	0	0	0	0	0	0	0	0	0	0	0	0.000452	0	0.000653	0	0	5.4e-05	0	0	0	0	0	0	0	0	0	0	0.000228	0	0	0	0
GCF_000777095.1_ASM77709v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000777195.1_ASM77719v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000777265.1_ASM77726v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000777285.1_ASM77728v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000777325.1_ASM77732v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000777355.1_ASM77735v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000777515.1_ASM77751v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000778285.1_ASM77828v1_genomic.fna	0.021103	0.019935	0.009166	0.001613	0.002702	0.006585	0.01784	0.029139	0.000134	0.010013	0.016819	0.030734	0.00447	0.00394	0.013252	0.007054	0.006301	0.013613	0.00508	0	0.004954	0.005521	0	0.000245	5e-06	0.006053	0.021714	0.00883	0.007101	0.008684	0.018953	0.036326	0.015525	0.008931	0.003654	0.011634	0.006844	0.004078	0.003981	0.009401	0.010398	0.007594	0.016559	0.015611	0.004535	0.014113	0.005543	0.003673	0.011861	0.007352	0	0.005452	0.001702	0.007552	0.01486	0.00995	0.005749	0.005469	0.016701	0.009092
GCF_000778785.1_ASM77878v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000779175.1_ASM77917v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000779215.1_ASM77921v1_genomic.fna	0.001539	0	0.000189	0.001857	0.0037	0.003472	0.000657	0.000637	0	0.000447	0.00067	0.00029	0	0.001408	0.003669	0.001991	0	0	0	0	0	0.001337	0.000664	0.002542	0	0.001872	0	0.000847	0.000625	0.000835	0.00144	0	0.001155	0	0.000265	0.001271	0	0.000592	0	0.000629	2.7e-05	0.002246	0.002255	0.000682	0.002045	0	0.001651	7.3e-05	5.2e-05	0.002025	0	0	0.000896	0	0.002337	0	0.001583	0.001178	0.000689	0.000716
GCF_000779295.1_ASM77929v1_genomic.fna	0	0	0	0	0.00064	0	0	0	0	0	0	0	0.001259	0	0	0	0	0	0	0.000986	0	0	0	0.000512	0.00029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000316	0	0	0.000904	0.00071	0	0	0.000945	0	0	0	0	0	0	0	0.000208
GCF_000779915.1_ASM77991v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000780315.1_ASM78031v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000781115.1_ASM78111v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000781255.1_ASM78125v1_genomic.fna	0	0	0.000369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000781275.1_ASM78127v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000781295.1_ASM78129v1_genomic.fna	0.000611	0	0	0	1e-04	0	0	0.001292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000511	0	0	0	0.000981	0.001203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000781375.1_ASM78137v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000213	0	0	0	0	0	0	0	0	1e-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000291	0	0	0
GCF_000781435.1_ASM78143v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000781755.1_ASM78175v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000999	0.002976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001323	0.000483	0	0	0	0	0	0	0	0	0.000782	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000782015.1_ASM78201v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000782095.1_ASM78209v1_genomic.fna	0	0	0	0.005014	0.001493	0.001505	0	0	0.007439	0.00262	0	0	0.00472	0.004774	0.001386	0	0	0	0.003062	0.006918	0	0	0.008551	0.004638	0.003478	0.000791	0	0	0	0.001837	0	0	0	0	0.003595	0	0	0.004899	0.005271	0	0	0.004999	0	0	0.003545	0	0	0.005967	0	0	0.006342	0	0.007141	0.004988	0	0	0.000335	0	0	0.003509
GCF_000782115.1_ASM78211v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000782155.1_ASM78215v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000782215.1_ASM78221v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000782275.1_ASM78227v1_genomic.fna	0	0	0	0.037126	0.026427	0.015664	0.005752	0	0.060658	0.024377	0.040033	0	0.035708	0.038453	0.038046	0.035599	0	0.037387	0.026547	0.029889	0	0.031793	0.070911	0.036271	0.032999	0.03187	0	0.018	0.014476	0.060073	0.004906	0	0.035541	0	0.03609	0.007151	0	0.027479	0.059624	0.032869	0.003875	0.029664	0.018733	0.011368	0.028249	0.037849	0.015837	0.026105	0.011584	0.018192	0.074071	0.043467	0.030208	0.065391	0.02134	0.004494	0.024851	0.018884	0.024641	0.032973
GCF_000782335.1_ASM78233v1_genomic.fna	0.00189	0.002833	0	0	0	0	0	0.001989	0	0	0.000802	0.001344	0.00015	0	0.000816	0	0	0	0	0	0.000987	0	0	0	0	0	0	0	0	0	0	0.000489	0	4.3e-05	0	0	0.000384	0	0	0	0	0.000164	0.000174	0	0	0	0	0	0.000373	0	0	0	0	0	0	0	0	0	0	0
